Fund,APIR Code,const,Domestic Credit,Domestic Duration,Domestic FRN,Currency,Classification,Classification #2,Tracking Error,Number of Months with Data,Fund
Western Asset Cnsrv Inc A,SSB131AU,-2.055429913935133,0.02678913742837044,-1.8395625334212622,17.9680279570139,1.6279699532109173,Domestic FRN,nan,0.023123576813244787,244,Western Asset Cnsrv Inc A
Experts' Choice Short Term Money Market,HLR7AU,-0.3097593555263523,0.6669208985194641,1.0205179755183038,5.493023510794066,2.9528209394990763,Domestic FRN,nan,0.021729812509259882,244,Experts' Choice Short Term Money Market
UBS Short-Term Fixed Income Fund,SBC812AU,-1.0633115743211834,0.7945200681842731,-2.1429147413642946,6.815218267699047,-2.362084839362252,Domestic FRN,nan,0.022895585470087382,244,UBS Short-Term Fixed Income Fund
Altius Sustainable Short Term Income Ord,AUS79AU,-2.1320065291658787,0.822490723914055,0.6148650941972443,9.204899274173291,0.7224313047267409,Domestic FRN,nan,0.02593551456241179,87,Altius Sustainable Short Term Income Ord
Altius Sustainable Short Term Income Ret,AUS1392AU,-1.1072838093776345,1.1234283584914693,0.47535133718002204,3.0146905961262513,0.6647227320562119,Domestic FRN,nan,0.032258385817240234,38,Altius Sustainable Short Term Income Ret
Prime Value Enhanced Income,PVA9AU,-3.340918913451602,1.590951173528658,0.2520869887449997,6.289543408551314,0.6191470880488664,Domestic FRN,nan,0.028564294536170366,90,Prime Value Enhanced Income
Prime Value Diversified High Income,PVA1362AU,2.8004281714075683,-0.46707965013745,-1.4561224464075215,0.48543423359957005,-1.0052144116394435,Alpha,nan,0.037935276431106,60,Prime Value Diversified High Income
Pendal Short Term Income Securities Tr,PDL8847AU,0.8190882871480358,1.3443093893304219,-3.0157423338087184,5.927776358835327,-1.5365656202101903,Cash,nan,0.03292940963852699,44,Pendal Short Term Income Securities Tr
Mutual Credit,PRM8256AU,4.655274835592428,4.479512174954818,-0.9332298562834606,4.750904444594619,-1.0828564545661101,Domestic FRN,Domestic Credit,0.031006021048731423,54,Mutual Credit
Smarter Money Institutional Investor,CRE15AU,-2.7869857323054763,0.5197002403013062,-2.6377070729888175,8.4266670088355,1.6687566380314816,Domestic FRN,nan,0.028309634456007544,96,Smarter Money Institutional Investor
Australian Ethical Income WS,AUG24AU,-0.2522944450421203,-0.1166434103960687,0.5048136085055602,1.5048256632667132,-1.3583787287037667,Alpha,nan,0.025298271720545388,109,Australian Ethical Income WS
Prime Value SIV Enhanced Income Fund,PVA88AU,-3.227032874398858,1.882887555264065,0.2758673043583395,6.339162871282128,0.8523746425875148,Domestic FRN,nan,0.026739203391330766,122,Prime Value SIV Enhanced Income Fund
Sandhurst Strategic Income B,STL44AU,0.2661755840275095,3.8465787389779447,-1.164557288596798,6.181912881752192,-1.495106247635261,Domestic FRN,Domestic Credit,0.02266538971161988,156,Sandhurst Strategic Income B
Sandhurst Strategic Income A,STL27AU,-0.9201162939584849,2.6370609715298197,-0.1376402520371037,4.036061676013679,-0.08430302070723052,Domestic FRN,Domestic Credit,0.022761928309796287,156,Sandhurst Strategic Income A
Smarter Money Assisted Investor Class,CRE14AU,-3.3895231450529364,2.1341692353023585,-2.0715450485535647,11.157829805999361,3.3450655934942315,Domestic FRN,nan,0.024414790907676173,150,Smarter Money Assisted Investor Class
Western Asset Cnsrv Inc X,JPM1AU,0.23006666538069304,0.38065070030892373,-1.8697242116481994,17.605571105068602,1.579625507172459,Domestic FRN,nan,0.023207997640819142,244,Western Asset Cnsrv Inc X
Perpetual High Grade Floating Rt R Units,PER562AU,0.7545007175071136,4.608925535776184,-1.7922177911124781,12.89737004474478,2.0152889576655766,Domestic FRN,Domestic Credit,0.022599677913422066,161,Perpetual High Grade Floating Rt R Units
Janus Henderson Cnsrv Fxd Intst Instl,IOF111AU,-3.9870904432839125,7.652642739669386,0.12432266978581348,18.66936196490621,3.2596403169130284,Domestic FRN,Domestic Credit,0.022098193263637208,244,Janus Henderson Cnsrv Fxd Intst Instl
Russell Australian Cash A,RIM41AU,-2.53314876245405,-0.20840057842780305,0.18953096264500036,0.1516288926619066,-0.30552001845288007,Cash,nan,0.022025891536961977,244,Russell Australian Cash A
Perpetual WFIA-Schroder Fixed Income,PER446AU,-8.631767668350586,4.160485145591908,55.20078676690588,6.020121169534737,2.021273381986185,Domestic Duration,Domestic FRN,0.017508209309282177,189,Perpetual WFIA-Schroder Fixed Income
Perpetual WFIA-Vanguard Aust FI Idx,PER57AU,-9.94739713839059,4.356061976132971,114.90368820223121,1.7964443440836118,0.5693730423392513,Domestic Duration,Domestic Credit,0.01751884606721389,189,Perpetual WFIA-Vanguard Aust FI Idx
Mercer Australian Sovereign Bond Fund,MIN3AU,-2.1779178584658294,-2.425126020293939,49.136724200452946,9.268708245774857,0.9478370035562862,Domestic Duration,Domestic FRN,0.02376840503071417,205,Mercer Australian Sovereign Bond Fund
Russell Australian Bond A,RIM5AU,-6.763914973615715,4.882724265559517,85.83768267424333,11.613401857490457,4.96169689798767,Domestic Duration,Domestic FRN,0.017247764773626943,244,Russell Australian Bond A
Mercer Indexed Australian Fixed Int,ADV64AU,-7.056369016375288,9.111980749176212,169.127096904028,4.806186584142803,-1.0653257084435428,Domestic Duration,Domestic Credit,0.016845230829250074,244,Mercer Indexed Australian Fixed Int
Pendal Government Bond,BTA111AU,-2.430237316501957,-0.6857434159844906,80.85223759766589,8.863580730030312,-0.9005428916999395,Domestic Duration,Domestic FRN,0.022150563150626842,244,Pendal Government Bond
iShares Wholesale Indexed Aust Bd Z,BGL1AU,-3.247829810494041,-2.5590346401032447,32.047654277820094,2.929447710185922,-1.9184119070792056,Domestic Duration,Domestic FRN,0.02357274196490074,244,iShares Wholesale Indexed Aust Bd Z
DDH Fixed Interest,DDH6AU,-4.2626252227841945,3.0663748520727805,53.30806886757641,8.304811127045333,0.8156562459242822,Domestic Duration,Domestic FRN,0.018350907843307944,214,DDH Fixed Interest
Macquarie Wholesale Australian FxdIntstB,AMP148AU,-12.267529885420803,7.542890635939224,91.25093249371304,6.821011127568954,1.504902022007283,Domestic Duration,Domestic Credit,0.01902712808459649,228,Macquarie Wholesale Australian FxdIntstB
Schroder Fixed Income Fund - PC,SCH16AU,-2.598041995870131,3.482203468547314,58.04992977841622,5.645995605183629,5.063465118948487,Domestic Duration,Domestic FRN,0.017332477358026843,244,Schroder Fixed Income Fund - PC
iShares Australian Bond Index,BGL15AU,-8.564445809445383,10.220948168938223,193.41160097942264,6.0538425511766185,-0.3024807394669546,Domestic Duration,Domestic Credit,0.01716273030759975,244,iShares Australian Bond Index
CFS Index Australian Bond,FSF653AU,-9.836224032371602,8.452551555556857,161.15882966600782,5.505255996184119,-1.1405530273227005,Domestic Duration,Domestic Credit,0.01736662554638245,241,CFS Index Australian Bond
Janus Henderson Australian Fxd Intst,IOF46AU,-4.601920412840033,6.651500537973989,59.28251540166274,5.100682022551955,3.1551171678053835,Domestic Duration,Domestic Credit,0.01884699038370201,244,Janus Henderson Australian Fxd Intst
CFS Macquarie Australian Fixed Interest,FSF27AU,-4.020616664511026,3.5891238955843807,46.74765632984828,2.9775494580089608,1.4016603061960407,Domestic Duration,Domestic Credit,0.01653823670859259,244,CFS Macquarie Australian Fixed Interest
Macquarie Enhanced Aust Fixed Interest,MAQ17AU,-2.276128793856233,3.0449274114171376,149.76855640873706,9.134975113668148,1.005362123666917,Domestic Duration,Domestic FRN,0.01709594223951367,244,Macquarie Enhanced Aust Fixed Interest
Macquarie Master Enhanced Fixed Int,MAQ18AU,-4.279961006529862,5.066123263616655,146.81353950839687,9.078781144380233,0.9989331734139991,Domestic Duration,Domestic FRN,0.01733700987452896,244,Macquarie Master Enhanced Fixed Int
Pendal Fixed Interest,RFA813AU,-3.222657795539155,1.0706031600243961,67.21153981891308,7.076920662625778,-1.3212781726148723,Domestic Duration,Domestic FRN,0.020246882115788734,244,Pendal Fixed Interest
Vanguard Australian Fixed Interest Index,VAN1AU,-7.681063237114415,8.542196590984934,144.89091273315464,4.589243087644903,-0.4722412697515833,Domestic Duration,Domestic Credit,0.017334186272875394,244,Vanguard Australian Fixed Interest Index
AMP FLI-FD Australian Bond,AMP693AU,-9.296247402220901,1.8722532743329237,71.59741840082532,7.010835907547847,1.43678300981667,Domestic Duration,Domestic FRN,0.02047220336941169,244,AMP FLI-FD Australian Bond
Optimix WS-Australian Fixed Int,LEF14AU,-6.098547476663263,5.8970753070704305,52.773017153780486,5.106433488606078,0.311697364844234,Domestic Duration,Domestic Credit,0.0198150272711975,244,Optimix WS-Australian Fixed Int
Optimix WS-Australian Fixed Interest A,LEF41AU,-1.971418310548383,3.2489554599712815,9.384303587500558,0.32991101399396017,-4.033512791278001,Domestic Duration,Domestic Credit,0.019915831932429778,244,Optimix WS-Australian Fixed Interest A
Western Asset Aus Bd A,SSB122AU,-5.3421839409674385,6.30006257356389,87.56140825361175,12.960941234975609,2.5834095046641377,Domestic Duration,Domestic FRN,0.017724314919203142,244,Western Asset Aus Bd A
CFS Wholesale Indexed Australian Bond,CMI12AU,-9.558100701079848,8.464268320466918,162.1548179778496,5.637651966592996,-1.1422856682788962,Domestic Duration,Domestic Credit,0.01703755226142515,244,CFS Wholesale Indexed Australian Bond
Macquarie Core Plus Australian Fxd Intr,MAQ1AU,-2.5006503179077155,0.23236737373994265,36.61567893420901,8.573213469360116,6.877659638764016,Domestic Duration,Domestic FRN,0.02994238613283608,244,Macquarie Core Plus Australian Fxd Intr
Macquarie Australian Fixed Interest,MAQ61AU,-4.320753694595984,2.2862376470449397,88.67426660467201,14.44645352488857,0.919753173538224,Domestic Duration,Domestic FRN,0.017626824287340973,244,Macquarie Australian Fixed Interest
AMP Gen-BlackRock Aust Fixed Int Ind,NML573AU,-18.87049968344511,8.881131595016313,174.0231740368162,5.624881096624831,0.08603446361978445,Domestic Duration,Domestic Credit,0.01707305742865415,240,AMP Gen-BlackRock Aust Fixed Int Ind
Schroder Fixed Income Fund - Wholesale,SCH28AU,-3.3461017202033227,3.555582548461279,58.139994701379706,5.590669604225074,5.06058652527906,Domestic Duration,Domestic FRN,0.01738332462682461,244,Schroder Fixed Income Fund - Wholesale
State Street Australian Fixed Inc Idx Tr,SST5AU,-4.052109293249419,3.4404592173088515,74.15063115549223,2.268271325799148,-0.2277591824353187,Domestic Duration,Domestic Credit,0.018247215380281664,244,State Street Australian Fixed Inc Idx Tr
BT Investor Choice Australian Bond,WFS13AU,-10.066947803913944,4.4386859389244,99.8812889884592,9.421377887805827,-1.0234144587638043,Domestic Duration,Domestic FRN,0.017267821375781003,244,BT Investor Choice Australian Bond
Yarra Australian Bond Fund,TYN14AU,-3.2411710557869444,4.865988665225976,85.39097010792591,3.489963616359824,2.818792870723993,Domestic Duration,Domestic Credit,0.018400501955010484,244,Yarra Australian Bond Fund
Advance Aus Fixed Intr Multi-Blend W,ADV84AU,-5.201291186348539,3.6397846816184924,57.575751401218746,8.301203275185207,1.5752935319100543,Domestic Duration,Domestic FRN,0.017339760511118768,243,Advance Aus Fixed Intr Multi-Blend W
Macquarie True Index Aust Fixed Interest,MAQ211AU,-6.200356236359775,8.200874740884114,200.92089823217887,8.757755128203584,0.9465087372348476,Domestic Duration,Domestic FRN,0.017062454975121495,244,Macquarie True Index Aust Fixed Interest
UBS Australian Bond Fund,SBC813AU,-5.99609852485764,7.734687799169093,89.6603686521859,4.016021155229797,0.46376777359092597,Domestic Duration,Domestic Credit,0.018667788134152194,244,UBS Australian Bond Fund
PIMCO Australian Bond Fund,ETL115AU,-5.290232561491339,7.3048132967147215,53.73873579705654,6.159755893797009,3.0938458695736655,Domestic Duration,Domestic Credit,0.018583263334400295,244,PIMCO Australian Bond Fund
PIMCO Australian Bond W,ETL15AU,-5.4139310541185415,7.213359989667109,53.62920255285404,6.161780361070045,3.1277950361855154,Domestic Duration,Domestic Credit,0.01869343997352347,244,PIMCO Australian Bond W
Oracle Fixed Interest Ordinary Units,OIM4866AU,-2.3619659576287626,2.4746677616239396,0.05838991726046925,2.0889756220604507,-0.8502520768227629,Alpha,nan,0.03730325044630227,31,Oracle Fixed Interest Ordinary Units
Pendal Sustainable Australian Fxd Int W,PDL3438AU,-1.6147960212221053,4.633487439201815,96.41741783536494,0.5522807691814701,0.10305556165992823,Domestic Duration,Domestic Credit,0.029841933150998784,29,Pendal Sustainable Australian Fxd Int W
iShares ESG Australian Bond Index S,BLK351AU,-1.7741178020939148,5.0364090401483805,241.98705566107634,-0.3606993129683571,-0.15688112010251815,Domestic Duration,Domestic Credit,0.028512768826596552,33,iShares ESG Australian Bond Index S
Altius Green Bond Retail,AUS941AU,-2.0876987363832176,2.038434413315478,53.17360809103036,1.3635959177118615,0.8239487755328754,Domestic Duration,nan,0.03312258237741209,38,Altius Green Bond Retail
Coolabah Active Composite Bond Fund,ETL2716AU,-1.1351772019199031,1.8124444649555251,38.40593331934928,6.518713155113025,3.289794358702212,Domestic Duration,Domestic FRN,0.027530143232428115,89,Coolabah Active Composite Bond Fund
Western Asset Enhanced Income A,SSB8484AU,0.721869153629154,2.6353168557538806,4.140835508433524,1.374668251324471,4.2761259076861045,Domestic Duration,Domestic Credit,0.02719475337674837,40,Western Asset Enhanced Income A
Schroder Fixed Income Fund - CC,SCH6618AU,-1.0772202334627334,3.511345543983258,62.663212553772674,0.920771184837365,1.8924760027118293,Domestic Duration,Domestic Credit,0.03175727236723138,45,Schroder Fixed Income Fund - CC
Altius Green Bond Ordinary,AUS84AU,-1.8408189397137693,2.83179244018347,57.39005367585529,0.8513535395685707,0.8422948204072953,Domestic Duration,Domestic Credit,0.02994533559913616,50,Altius Green Bond Ordinary
AMP Australian Fixed Interest Index,AMP42AU,-1.3607154875824718,6.131600538569874,231.79091141033325,-1.2362648856362748,-0.1608827645978522,Domestic Duration,Domestic Credit,0.02734212017134761,51,AMP Australian Fixed Interest Index
Antares Diversified Fixed Income,PPL888AU,-0.6214790684836274,5.850246156081714,69.91916159625131,1.0352586425003385,0.9828490556097242,Domestic Duration,Domestic Credit,0.024024735276037816,61,Antares Diversified Fixed Income
Morningstar Australian Bonds B,INT21AU,0.5285332096136395,1.2265807119397443,36.403661883377275,-1.2742357988039756,1.2569566657046751,Domestic Duration,nan,0.021104018743904593,244,Morningstar Australian Bonds B
Franklin Australian Core Plus Bond A,FRT6143AU,-1.0463215049208467,4.125994031913776,60.94293072001406,-0.8611058476972859,3.184982692432967,Domestic Duration,Domestic Credit,0.0386893549139931,63,Franklin Australian Core Plus Bond A
Macquarie Core Australian Fixed Interest,MAQ446AU,-2.053499978670146,2.6289085138321457,42.995483050609344,5.725090690653991,-1.3751219463019357,Domestic Duration,Domestic FRN,0.021095977044250556,224,Macquarie Core Australian Fixed Interest
BlackRock Enhanced Australian Bond D,BGL6AU,-1.8403646714369892,3.7504064886484905,85.62551307217835,2.1390740484017328,2.2966090275184046,Domestic Duration,Domestic Credit,0.0207428101599892,127,BlackRock Enhanced Australian Bond D
iShares ESG Australian Bond Index D,BLK2127AU,-5.9806241982575346,5.480223479522802,314.36101275466154,5.821820177688316,1.8565998374369332,Domestic Duration,Domestic FRN,0.024841585482887965,66,iShares ESG Australian Bond Index D
Franklin Australian Core Plus Bond M,FRT6435AU,-1.4964451430018704,4.599862391245562,69.45544882092128,-0.7718088870014218,3.4929409665667537,Domestic Duration,Domestic Credit,0.03481088405238477,82,Franklin Australian Core Plus Bond M
CC JCB Active Bond B,CHN3749AU,-0.9953614720873895,0.9105440034171897,115.05178262806072,0.26974652653163816,-5.295596404841023,Domestic Duration,nan,0.032713743202167286,66,CC JCB Active Bond B
Schroder Fixed Income Fund - IC,SCH46AU,-1.4394993919631174,3.500198705173599,58.12954492408044,5.675589180146646,5.062512277848799,Domestic Duration,Domestic FRN,0.01735405178704954,244,Schroder Fixed Income Fund - IC
Schroder Aus Investment Grade Credit -IC,SCH44AU,-4.143183067102918,11.90838086819468,43.0990280996167,-2.025503119333269,0.20238769345912933,Domestic Duration,Domestic Credit,0.013356000411746434,218,Schroder Aus Investment Grade Credit -IC
Pendal Australian Fixed Interest MPS,WFS2393AU,-2.1167313898366666,8.54605592241084,134.5455451677459,-3.2939536193763583,2.416419122922522,Domestic Duration,Domestic Credit,0.0253908001607628,70,Pendal Australian Fixed Interest MPS
Janus Henderson AUS Fxd Intst MPS,WFS1859AU,-1.0698951557071983,5.449278664056922,62.801035401942855,-0.3903557300149521,2.7988129030308717,Domestic Duration,Domestic Credit,0.030037737238433743,70,Janus Henderson AUS Fxd Intst MPS
Macquarie Australian Bond MPS Fund,WFS4874AU,-1.7954573826032438,6.049776897713649,89.33404513480001,-0.13201329041137172,0.7819582210610511,Domestic Duration,Domestic Credit,0.0263158311274952,70,Macquarie Australian Bond MPS Fund
Morningstar Australian Bonds Z,INT1AU,0.851182333697471,3.572199086188286,108.24051183866759,-1.7063503349757538,1.310865056928593,Domestic Duration,Domestic Credit,0.017146862759936182,244,Morningstar Australian Bonds Z
Pendal Sustainable Aust Fixed Interest,BTA57AU,-1.5609144219380775,7.1429380019395134,159.09566233521124,1.4780136093292418,2.8033675958170328,Domestic Duration,Domestic Credit,0.022205197973430877,96,Pendal Sustainable Aust Fixed Interest
Pendal Dynamic Income,BTA8657AU,-1.7893022404184058,3.0963462079382063,5.3369260822939735,2.305907343404361,2.36315043753324,Domestic Duration,Domestic Credit,0.02982001779459714,80,Pendal Dynamic Income
Pendal Dynamic Income Trust,BTA3816AU,-1.3955354983464057,2.8301133289585514,5.736275106930043,3.159011662764275,2.7190612520694772,Domestic Duration,Domestic FRN,0.02884347130699611,80,Pendal Dynamic Income Trust
Arculus Fixed Income Fund,DDH835AU,-3.733554174606101,4.670915195380157,12.236528198714256,2.001299886920947,0.29301875094336666,Domestic Duration,Domestic Credit,0.018400561005702917,80,Arculus Fixed Income Fund
Perpetual Active Fixed Interest Fund A,PER845AU,-3.6007095298129497,6.460721377168922,65.66823577295463,3.56903641288906,1.4758161900764823,Domestic Duration,Domestic Credit,0.023427995319350397,90,Perpetual Active Fixed Interest Fund A
Perpetual Active Fixed Interest Fund,PER262AU,-6.816653147287689,11.99108471922783,82.38995383203277,7.518778807656085,2.615452710095698,Domestic Duration,Domestic Credit,0.01756461801614877,232,Perpetual Active Fixed Interest Fund
CC JCB Active Bond,CHN5AU,-1.5934258664764267,0.08244535672659237,102.02964823719599,1.028309992408855,-3.484800127163632,Domestic Duration,nan,0.027839105919568185,96,CC JCB Active Bond
EQT Diversified Fixed Income Instl,ETL421AU,-0.2144132495502709,0.9884951089054784,16.947206859918566,0.12244963013879419,-0.08847469720358703,Domestic Duration,nan,0.028251267434763912,118,EQT Diversified Fixed Income Instl
AMP FLI S2-Schroder Fixed Income,AMP24AU,-7.386020694613454,4.321007116152524,59.13383725241958,1.9776338730856318,1.9881002937893701,Domestic Duration,Domestic Credit,0.0225404593022799,109,AMP FLI S2-Schroder Fixed Income
Altius Sustainable Bond Fund,AUS71AU,-3.5383867531302022,1.8019521435914134,23.384969820797213,3.94319914285052,1.7436907839056148,Domestic Duration,Domestic FRN,0.011093862187370252,117,Altius Sustainable Bond Fund
Pendal Wholesale Plus Fixed Interest,BTA547AU,-2.13284112834645,2.0571065985447365,62.18389123906593,0.08440611313455242,-2.8680790545044785,Domestic Duration,nan,0.0253643565487351,117,Pendal Wholesale Plus Fixed Interest
Schroder WS Plus Fixed income,BTA545AU,-3.800782030603882,4.817056781677674,64.81890136322399,2.1766402572945975,3.096762637911278,Domestic Duration,Domestic Credit,0.021187680716275605,117,Schroder WS Plus Fixed income
UBS WS Plus Australian Bond,BTA478AU,-2.9382105489957127,4.675048643852004,91.70670707980621,2.851405560493834,2.81581230832946,Domestic Duration,Domestic Credit,0.022881802241818582,117,UBS WS Plus Australian Bond
Australian Ethical Fixed Interest WS,AUG23AU,-9.232936925071058,7.310872229510122,266.64815041946156,-0.6576916483995339,1.3527476648115888,Domestic Duration,Domestic Credit,0.020564277799303376,127,Australian Ethical Fixed Interest WS
Australian Ethical Fixed Interest,AUG21AU,-13.947971342494524,5.631956977223547,203.44015965809064,-0.8457553500611688,1.5411356936186715,Domestic Duration,Domestic Credit,0.020357094391398413,128,Australian Ethical Fixed Interest
Western Asset Aus Bond Tr M,SSB57AU,-0.4657590797792357,3.692253858031554,118.29233646965717,2.023146761070107,4.610390529568298,Domestic Duration,Domestic Credit,0.032577226110601806,45,Western Asset Aus Bond Tr M
The Trust Company Fixed Interest,PIM11AU,-1.839482333330117,4.584619229994413,17.844497984675073,1.9028683823249661,2.545377197657693,Domestic Duration,Domestic Credit,0.014235841644331336,244,The Trust Company Fixed Interest
Macquarie True Index Sovereign Bond,MAQ636AU,0.15803012763186502,-0.25601613610092827,139.67900387266158,-2.595925347475602,-1.0219826282170164,Domestic Duration,nan,0.024870713690920667,176,Macquarie True Index Sovereign Bond
BlackRock GSS Australian Bond Index,NET23AU,-0.3898118104780502,2.269096565419969,17.191757997872816,-0.8455427770452026,0.13873541774897144,Domestic Duration,nan,0.03314895388123257,142,BlackRock GSS Australian Bond Index
OA Schroder Fixed Income,MMF1931AU,-6.196912820028959,3.3936758834230716,59.14402852222176,4.165019526974291,2.632267971821192,Domestic Duration,Domestic FRN,0.01846632231610153,165,OA Schroder Fixed Income
AMP FLI S2-FD Australian Bond,AMP149AU,-6.447626784906236,0.5542333808460419,66.76006990318493,4.26265868978632,1.1535585668999986,Domestic Duration,Domestic FRN,0.023239271516726907,169,AMP FLI S2-FD Australian Bond
Macquarie Wholesale Australian FxdIntstE,AMP1388AU,-10.083961205853132,4.533190069653773,91.94804137849039,7.875781253681303,1.9744807121028047,Domestic Duration,Domestic FRN,0.019740166517398853,169,Macquarie Wholesale Australian FxdIntstE
Janus Henderson Australian Fxd IntstInst,IOF113AU,-4.110682504191317,6.739113919087361,59.052514239101484,4.685771075062378,2.9670611981004744,Domestic Duration,Domestic Credit,0.018783520265621807,244,Janus Henderson Australian Fxd IntstInst
Janus Henderson Tactical Income,IOF145AU,-1.5354767886886334,2.8726475354244743,10.10811703220897,6.932581639134787,4.276624047383943,Domestic Duration,Domestic FRN,0.018640228275864406,182,Janus Henderson Tactical Income
PIMCO Australian Short-Term Bond Fund,ETL175AU,-4.1315391352557596,3.9676887110405548,43.242292624476136,6.3049382451462606,3.764821848477304,Domestic Duration,Domestic FRN,0.008292405233724933,186,PIMCO Australian Short-Term Bond Fund
PIMCO Australian Short-Term Bond W,ETL182AU,-4.229898095380969,3.81627999438333,43.378209037239294,6.407783156573714,3.664708550775543,Domestic Duration,Domestic FRN,0.008227225109481297,186,PIMCO Australian Short-Term Bond W
Vanguard Australian Govt Bond Index,VAN25AU,-7.487300596316244,0.17736158495300638,534.798693102385,1.7186506760985092,0.6430275874521928,Domestic Duration,nan,0.02282772977846743,188,Vanguard Australian Govt Bond Index
Macquarie Wholesale Australian FxdIntstO,AMP981AU,-4.968169907920553,7.855002167239325,92.94525731375234,6.794476990664405,1.17066930558465,Domestic Duration,Domestic Credit,0.01822389996261377,236,Macquarie Wholesale Australian FxdIntstO
BondAdviser Income Plus Portfolio (Listed Securities),BondAadviser,0.5592261177440361,0.07577554577140357,2.549809143712531,5.654623625417428,3.5878156181136434,Domestic FRN,nan,0.026662977280627814,101,BondAdviser Income Plus Portfolio (Listed Securities)
